x (µm)	y (µm)	n (1/µm^2)
-13.132	-21.574	0.768455667
-12.194	-21.574	0.391652271
-11.256	-21.574	0.642296428
-10.318	-21.574	0.892608487
-9.38	-21.574	1.199877852
-8.442	-21.574	1.483240605
-7.504	-21.574	1.088061785
-6.566	-21.574	1.12068823
-5.628	-21.574	1.469536569
-4.69	-21.574	0.615830873
-3.752	-21.574	1.25970015
-2.814	-21.574	1.216814059
-1.876	-21.574	1.592012143
-0.938	-21.574	1.120322575
0	-21.574	0.854050415
0.938	-21.574	0.502447713
1.876	-21.574	0.518448233
2.814	-21.574	0.35447889
3.752	-21.574	0.800198677
4.69	-21.574	0.707115635
5.628	-21.574	0.280706935
6.566	-21.574	0.443626501
7.504	-21.574	0.365526298
8.442	-21.574	0.385665948
9.38	-21.574	0.433638399
10.318	-21.574	0.696627991
11.256	-21.574	0.442444988
12.194	-21.574	0.005305287
13.132	-21.574	0
14.07	-21.574	0.004383198
15.008	-21.574	0
15.946	-21.574	0
16.884	-21.574	0.457477159
17.822	-21.574	0
18.76	-21.574	0.109144824
19.698	-21.574	0
20.636	-21.574	0
21.574	-21.574	0.32328703
22.512	-21.574	0
23.45	-21.574	0
-23.45	-22.512	0
-22.512	-22.512	0
-21.574	-22.512	0
-20.636	-22.512	0.066699684
-19.698	-22.512	0
-18.76	-22.512	0
-17.822	-22.512	0
-16.884	-22.512	0.350803812
-15.946	-22.512	0.036657339
-15.008	-22.512	0.606022492
-14.07	-22.512	0.46221303
-13.132	-22.512	0
-12.194	-22.512	0.281305138
-11.256	-22.512	0.213820918
-10.318	-22.512	0.537112656
-9.38	-22.512	0.723624495
-8.442	-22.512	0.40417952
-7.504	-22.512	0.862214726
-6.566	-22.512	0.318136269
-5.628	-22.512	0.359558548
-4.69	-22.512	0.747990488
-3.752	-22.512	0.707497594
-2.814	-22.512	0.823814242
-1.876	-22.512	0.587017316
-0.938	-22.512	0.434211004
0	-22.512	0
0.938	-22.512	0.668201607
1.876	-22.512	0.327889512
2.814	-22.512	0.261382375
3.752	-22.512	0.786234536
4.69	-22.512	0.191141938
5.628	-22.512	0.324756354
6.566	-22.512	0.591048334
7.504	-22.512	0.42996042
8.442	-22.512	0.228418408
9.38	-22.512	0
10.318	-22.512	0.261059664
11.256	-22.512	0
12.194	-22.512	0.046176668
13.132	-22.512	0
14.07	-22.512	0
15.008	-22.512	0
15.946	-22.512	0
16.884	-22.512	0
17.822	-22.512	0
18.76	-22.512	0
19.698	-22.512	0
20.636	-22.512	0.212252023
21.574	-22.512	0
22.512	-22.512	0
23.45	-22.512	0
-23.45	-23.45	0
-22.512	-23.45	0.114978379
-21.574	-23.45	0
-20.636	-23.45	0
-19.698	-23.45	0
-18.76	-23.45	0
-17.822	-23.45	0
-16.884	-23.45	0
-15.946	-23.45	0.213015813
-15.008	-23.45	0.173953163
-14.07	-23.45	0.46221303
-13.132	-23.45	0.444530441
-12.194	-23.45	0
-11.256	-23.45	0.350332913
-10.318	-23.45	0.242052318
-9.38	-23.45	0.228597447
-8.442	-23.45	0.13088591
-7.504	-23.45	0.30951373
-6.566	-23.45	0
-5.628	-23.45	0.137112345
-4.69	-23.45	0.572688717
-3.752	-23.45	0.716955012
-2.814	-23.45	0.055851251
-1.876	-23.45	0
-0.938	-23.45	0.057903309
0	-23.45	0.26167209
0.938	-23.45	0.327850602
1.876	-23.45	0.165326474
2.814	-23.45	0.384534538
3.752	-23.45	0.130807227
4.69	-23.45	0.252710663
5.628	-23.45	0
6.566	-23.45	0.056677772
7.504	-23.45	0
8.442	-23.45	0
9.38	-23.45	0.09085439
10.318	-23.45	0.079100582
11.256	-23.45	0.134319757
12.194	-23.45	0.134319757
13.132	-23.45	0
14.07	-23.45	0.05283637
15.008	-23.45	0
15.946	-23.45	0.198453988
16.884	-23.45	0
17.822	-23.45	0
18.76	-23.45	0
19.698	-23.45	0
20.636	-23.45	0
21.574	-23.45	0
22.512	-23.45	0
23.45	-23.45	0.112611381
-23.45	-24.388	0.164652559
-22.512	-24.388	0
-21.574	-24.388	0
-20.636	-24.388	0
-19.698	-24.388	0
-18.76	-24.388	0
-17.822	-24.388	0
-16.884	-24.388	0.704841618
-15.946	-24.388	0.005433565
-15.008	-24.388	0.169255729
-14.07	-24.388	0.18563445
-13.132	-24.388	0.02765841
-12.194	-24.388	0.223599492
-11.256	-24.388	0.547514718
-10.318	-24.388	0.064321612
-9.38	-24.388	0
-8.442	-24.388	0
-7.504	-24.388	0
-6.566	-24.388	0
-5.628	-24.388	0.069836055
-4.69	-24.388	0
-3.752	-24.388	0
-2.814	-24.388	0.080475866
-1.876	-24.388	0.126420225
-0.938	-24.388	0.126420225
0	-24.388	0.147344916
0.938	-24.388	0.622288463
1.876	-24.388	0.544283501
2.814	-24.388	0.113517258
3.752	-24.388	0.755137724
4.69	-24.388	0.428183476
5.628	-24.388	0
6.566	-24.388	0
7.504	-24.388	0.498610676
8.442	-24.388	0.487955266
9.38	-24.388	0
10.318	-24.388	0
11.256	-24.388	0.052622752
12.194	-24.388	0.174150006
13.132	-24.388	0
14.07	-24.388	0.090922475
15.008	-24.388	0
15.946	-24.388	0
16.884	-24.388	0
17.822	-24.388	0
18.76	-24.388	0.059385697
19.698	-24.388	0
20.636	-24.388	0
21.574	-24.388	0
22.512	-24.388	0
23.45	-24.388	0.037657466
-23.45	-25.326	0
-22.512	-25.326	0
-21.574	-25.326	0.159474052
-20.636	-25.326	0.088910855
-19.698	-25.326	0
-18.76	-25.326	0
-17.822	-25.326	0.053772671
-16.884	-25.326	0.019999475
-15.946	-25.326	0.278084249
-15.008	-25.326	0
-14.07	-25.326	0
-13.132	-25.326	0.030328626
-12.194	-25.326	0.240716616
-11.256	-25.326	0.452903642
-10.318	-25.326	0.59464631
-9.38	-25.326	0.125501101
-8.442	-25.326	0
-7.504	-25.326	0
-6.566	-25.326	0.183391386
-5.628	-25.326	0.164693091
-4.69	-25.326	0
-3.752	-25.326	0.109207359
-2.814	-25.326	0
-1.876	-25.326	0
-0.938	-25.326	0.289465532
0	-25.326	0.128245703
0.938	-25.326	0.506668094
1.876	-25.326	0.224105613
2.814	-25.326	0.197103785
3.752	-25.326	0.342906923
4.69	-25.326	0.535747169
5.628	-25.326	0.336342319
6.566	-25.326	0.351587428
7.504	-25.326	0
8.442	-25.326	0.181013382
9.38	-25.326	0.16519293
10.318	-25.326	0.254717767
11.256	-25.326	0.299159682
12.194	-25.326	0
13.132	-25.326	0.168799589
14.07	-25.326	0.38905028
15.008	-25.326	0.041239149
15.946	-25.326	0.276252786
16.884	-25.326	0
17.822	-25.326	0.159449768
18.76	-25.326	0.141808783
19.698	-25.326	0
20.636	-25.326	0
21.574	-25.326	0
22.512	-25.326	0.075686991
23.45	-25.326	0.433466094
-23.45	-26.264	0
-22.512	-26.264	0
-21.574	-26.264	0
-20.636	-26.264	0
-19.698	-26.264	0
-18.76	-26.264	0
-17.822	-26.264	0
-16.884	-26.264	0
-15.946	-26.264	0
-15.008	-26.264	0
-14.07	-26.264	0.195132869
-13.132	-26.264	0.188527905
-12.194	-26.264	0
-11.256	-26.264	0.302372783
-10.318	-26.264	0.63877508
-9.38	-26.264	0.135177374
-8.442	-26.264	0.21952118
-7.504	-26.264	0
-6.566	-26.264	0.22860172
-5.628	-26.264	0.348018728
-4.69	-26.264	0.143172307
-3.752	-26.264	0.39871799
-2.814	-26.264	0.32287004
-1.876	-26.264	0.258568887
-0.938	-26.264	0
0	-26.264	0.491556838
0.938	-26.264	0.667029378
1.876	-26.264	0.150491519
2.814	-26.264	0.260388233
3.752	-26.264	0.271415402
4.69	-26.264	0.275434805
5.628	-26.264	0.354914267
6.566	-26.264	0.020925891
7.504	-26.264	0.046856973
8.442	-26.264	0.189174461
9.38	-26.264	0.19077588
10.318	-26.264	0.323043443
11.256	-26.264	0.419007004
12.194	-26.264	0.304854504
13.132	-26.264	0.123412262
14.07	-26.264	0.512771989
15.008	-26.264	0.53199617
15.946	-26.264	0.092582408
16.884	-26.264	0
17.822	-26.264	0
18.76	-26.264	0
19.698	-26.264	0.03781975
20.636	-26.264	0
21.574	-26.264	0.006144177
22.512	-26.264	0
23.45	-26.264	0
-23.45	-27.202	0
-22.512	-27.202	0
-21.574	-27.202	0
-20.636	-27.202	0.104006683
-19.698	-27.202	0.142203354
-18.76	-27.202	0
-17.822	-27.202	0.428778162
-16.884	-27.202	0
-15.946	-27.202	0
-15.008	-27.202	0
-14.07	-27.202	0.072121847
-13.132	-27.202	0.031993541
-12.194	-27.202	0.282692226
-11.256	-27.202	0.369334346
-10.318	-27.202	0
-9.38	-27.202	0.176807882
-8.442	-27.202	0
-7.504	-27.202	0
-6.566	-27.202	0.426571426
-5.628	-27.202	0
-4.69	-27.202	0
-3.752	-27.202	0.180606256
-2.814	-27.202	0.355240452
-1.876	-27.202	0.016523821
-0.938	-27.202	0.143026719
0	-27.202	0
0.938	-27.202	0.537846858
1.876	-27.202	0.234191451
2.814	-27.202	0
3.752	-27.202	0.351668712
4.69	-27.202	0.284431619
5.628	-27.202	0.877906963
6.566	-27.202	0.40787883
7.504	-27.202	0
8.442	-27.202	0
9.38	-27.202	0
10.318	-27.202	0
11.256	-27.202	0
12.194	-27.202	0.195226476
13.132	-27.202	0.123412262
14.07	-27.202	0.198300673
15.008	-27.202	0
15.946	-27.202	0.001284191
16.884	-27.202	0
17.822	-27.202	0.014356479
18.76	-27.202	0.033881472
19.698	-27.202	0
20.636	-27.202	0.401307178
21.574	-27.202	0
22.512	-27.202	0.002707377
23.45	-27.202	0.353473766
-23.45	-28.14	0.182338575
-22.512	-28.14	0
-21.574	-28.14	0
-20.636	-28.14	0
-19.698	-28.14	0
-18.76	-28.14	0
-17.822	-28.14	0
-16.884	-28.14	0
-15.946	-28.14	0
-15.008	-28.14	0
-14.07	-28.14	0.138718382
-13.132	-28.14	0
-12.194	-28.14	0
-11.256	-28.14	0.165234776
-10.318	-28.14	0.127693225
-9.38	-28.14	0.127526256
-8.442	-28.14	0.136471372
-7.504	-28.14	0.097116018
-6.566	-28.14	0.064424179
-5.628	-28.14	0.167973447
-4.69	-28.14	0
-3.752	-28.14	0.621859113
-2.814	-28.14	0.012071836
-1.876	-28.14	0.158673125
-0.938	-28.14	0.012210552
0	-28.14	0.202802425
0.938	-28.14	0.223916696
1.876	-28.14	0.617216279
2.814	-28.14	0.261535976
3.752	-28.14	0.432544101
4.69	-28.14	0
5.628	-28.14	0.697109345
6.566	-28.14	0.793290602
7.504	-28.14	0.201143833
8.442	-28.14	0.135176051
9.38	-28.14	0
10.318	-28.14	0.328013973
11.256	-28.14	0.394085546
12.194	-28.14	0.052252734
13.132	-28.14	0.214693068
14.07	-28.14	0.336816863
15.008	-28.14	0.213019118
15.946	-28.14	0.171891291
16.884	-28.14	0.371513049
17.822	-28.14	0.280451598
18.76	-28.14	0.178107731
19.698	-28.14	0
20.636	-28.14	0
21.574	-28.14	0.092004907
22.512	-28.14	0
23.45	-28.14	0
-23.45	-29.078	0
-22.512	-29.078	0
-21.574	-29.078	0.001390977
-20.636	-29.078	0
-19.698	-29.078	0
-18.76	-29.078	0
-17.822	-29.078	0
-16.884	-29.078	0
-15.946	-29.078	0
-15.008	-29.078	0
-14.07	-29.078	0
-13.132	-29.078	0.262018473
-12.194	-29.078	0.136786043
-11.256	-29.078	0.085581536
-10.318	-29.078	0
-9.38	-29.078	0
-8.442	-29.078	0.215858706
-7.504	-29.078	0.015555621
-6.566	-29.078	0.070279354
-5.628	-29.078	0.197128141
-4.69	-29.078	0.154137793
-3.752	-29.078	0.132560296
-2.814	-29.078	0.721983972
-1.876	-29.078	0.200297964
-0.938	-29.078	0.011927698
0	-29.078	0.360059254
0.938	-29.078	0.089178284
1.876	-29.078	0.697598759
2.814	-29.078	0.154216793
3.752	-29.078	0.2770605
4.69	-29.078	0.98448604
5.628	-29.078	0.178226912
6.566	-29.078	0.793290602
7.504	-29.078	0.131299418
8.442	-29.078	0.392968163
9.38	-29.078	0.08794319
10.318	-29.078	0.049542943
11.256	-29.078	0.392151039
12.194	-29.078	0.173685659
13.132	-29.078	0
14.07	-29.078	0.23090346
15.008	-29.078	0.112776628
15.946	-29.078	0
16.884	-29.078	0.013125169
17.822	-29.078	0.143144235
18.76	-29.078	0
19.698	-29.078	0
20.636	-29.078	0.057141844
21.574	-29.078	0
22.512	-29.078	0
23.45	-29.078	0
-23.45	-30.016	0
-22.512	-30.016	0
-21.574	-30.016	0
-20.636	-30.016	0
-19.698	-30.016	0
-18.76	-30.016	0
-17.822	-30.016	0
-16.884	-30.016	0
-15.946	-30.016	0
-15.008	-30.016	0
-14.07	-30.016	0
-13.132	-30.016	0
-12.194	-30.016	0.024420798
-11.256	-30.016	0
-10.318	-30.016	0.055550103
-9.38	-30.016	0
-8.442	-30.016	0.04519502
-7.504	-30.016	0.290358944
-6.566	-30.016	0.03702147
-5.628	-30.016	0.195090309
-4.69	-30.016	0.383215815
-3.752	-30.016	0
-2.814	-30.016	0.174449119
-1.876	-30.016	0.080761267
-0.938	-30.016	0
0	-30.016	0
0.938	-30.016	0.372957996
1.876	-30.016	0
2.814	-30.016	0.094672649
3.752	-30.016	0.505045863
4.69	-30.016	0.459779055
5.628	-30.016	0
6.566	-30.016	0.297232293
7.504	-30.016	0
8.442	-30.016	0.16278093
9.38	-30.016	0.002325299
10.318	-30.016	0
11.256	-30.016	0
12.194	-30.016	0
13.132	-30.016	0.028521284
14.07	-30.016	0
15.008	-30.016	0
15.946	-30.016	0.141381835
16.884	-30.016	0.292447304
17.822	-30.016	0
18.76	-30.016	0.124494717
19.698	-30.016	0
20.636	-30.016	0
21.574	-30.016	0.014551375
22.512	-30.016	0
23.45	-30.016	0
-23.45	-30.954	0
-22.512	-30.954	0
-21.574	-30.954	0
-20.636	-30.954	0
-19.698	-30.954	0.106864521
-18.76	-30.954	0
-17.822	-30.954	0
-16.884	-30.954	0
-15.946	-30.954	0
-15.008	-30.954	0
-14.07	-30.954	0
-13.132	-30.954	0.075177998
-12.194	-30.954	0
-11.256	-30.954	0.002822462
-10.318	-30.954	0
-9.38	-30.954	0.012241906
-8.442	-30.954	0.20882817
-7.504	-30.954	0
-6.566	-30.954	0
-5.628	-30.954	0.137838717
-4.69	-30.954	0
-3.752	-30.954	0
-2.814	-30.954	0
-1.876	-30.954	0.361912737
-0.938	-30.954	0.309250475
0	-30.954	0.798489548
0.938	-30.954	0.054682118
1.876	-30.954	0.054682118
2.814	-30.954	0
3.752	-30.954	0
4.69	-30.954	0
5.628	-30.954	0.569690345
6.566	-30.954	0
7.504	-30.954	0.008798385
8.442	-30.954	0
9.38	-30.954	0
10.318	-30.954	0.114556392
11.256	-30.954	0.362535051
12.194	-30.954	0.02346753
13.132	-30.954	0
14.07	-30.954	0
15.008	-30.954	0
15.946	-30.954	0
16.884	-30.954	0
17.822	-30.954	0
18.76	-30.954	0.585204306
19.698	-30.954	0
20.636	-30.954	0
21.574	-30.954	0.079883022
22.512	-30.954	0.077866493
23.45	-30.954	0.250999248
-23.45	-31.892	0
-22.512	-31.892	0.049491017
-21.574	-31.892	0
-20.636	-31.892	0.227534181
-19.698	-31.892	0
-18.76	-31.892	0.121950675
-17.822	-31.892	0
-16.884	-31.892	0.200905363
-15.946	-31.892	0
-15.008	-31.892	0
-14.07	-31.892	0
-13.132	-31.892	0.092596495
-12.194	-31.892	0.092596495
-11.256	-31.892	0.190211772
-10.318	-31.892	0
-9.38	-31.892	0
-8.442	-31.892	0.095895669
-7.504	-31.892	0.410175792
-6.566	-31.892	0.338788424
-5.628	-31.892	0.027414008
-4.69	-31.892	0
-3.752	-31.892	0
-2.814	-31.892	0.292679837
-1.876	-31.892	0.287366608
-0.938	-31.892	0.120624292
0	-31.892	0.163601878
0.938	-31.892	0.352518806
1.876	-31.892	0.320520739
2.814	-31.892	0
3.752	-31.892	0.334683672
4.69	-31.892	0.183072385
5.628	-31.892	0
6.566	-31.892	0
7.504	-31.892	0
8.442	-31.892	0
9.38	-31.892	0
10.318	-31.892	0.2104542
11.256	-31.892	0.038284765
12.194	-31.892	0
13.132	-31.892	0.043934749
14.07	-31.892	0
15.008	-31.892	0
15.946	-31.892	0
16.884	-31.892	0.240204894
17.822	-31.892	0
18.76	-31.892	0
19.698	-31.892	0
20.636	-31.892	0.388287285
21.574	-31.892	0.147767773
22.512	-31.892	0.449665157
23.45	-31.892	0.340171788
-23.45	-32.83	0
-22.512	-32.83	0
-21.574	-32.83	0
-20.636	-32.83	0
-19.698	-32.83	0
-18.76	-32.83	0
-17.822	-32.83	0
-16.884	-32.83	0.008876873
-15.946	-32.83	0
-15.008	-32.83	0
-14.07	-32.83	0
-13.132	-32.83	0
-12.194	-32.83	0
-11.256	-32.83	0
-10.318	-32.83	0.021087775
-9.38	-32.83	0
-8.442	-32.83	0.397142363
-7.504	-32.83	0.438718094
-6.566	-32.83	0.083333425
-5.628	-32.83	0.179273728
-4.69	-32.83	0
-3.752	-32.83	0.08906598
-2.814	-32.83	0
-1.876	-32.83	0
-0.938	-32.83	0
0	-32.83	0
0.938	-32.83	0.72357227
1.876	-32.83	0.165934846
2.814	-32.83	0.481258933
3.752	-32.83	0
4.69	-32.83	0.258541663
5.628	-32.83	0.325968024
6.566	-32.83	0
7.504	-32.83	0.317327209
8.442	-32.83	0.237746532
9.38	-32.83	0
10.318	-32.83	0
11.256	-32.83	0
12.194	-32.83	0.176390666
13.132	-32.83	0
14.07	-32.83	0.167096326
15.008	-32.83	0
15.946	-32.83	0.166636579
16.884	-32.83	0
17.822	-32.83	0
18.76	-32.83	0.136740396
19.698	-32.83	0.257767351
20.636	-32.83	0
21.574	-32.83	0.111105485
22.512	-32.83	0
23.45	-32.83	0
-23.45	-33.768	0
-22.512	-33.768	0
-21.574	-33.768	0
-20.636	-33.768	0
-19.698	-33.768	0
-18.76	-33.768	0
-17.822	-33.768	0
-16.884	-33.768	0
-15.946	-33.768	0
-15.008	-33.768	0
-14.07	-33.768	0
-13.132	-33.768	0
-12.194	-33.768	0
-11.256	-33.768	0.231841195
-10.318	-33.768	0.087133116
-9.38	-33.768	0
-8.442	-33.768	0
-7.504	-33.768	0.475678013
-6.566	-33.768	0
-5.628	-33.768	0.064657067
-4.69	-33.768	0.163222303
-3.752	-33.768	0.621326451
-2.814	-33.768	0.033657579
-1.876	-33.768	0.134904866
-0.938	-33.768	0
0	-33.768	0
0.938	-33.768	0.622564144
1.876	-33.768	0
2.814	-33.768	0.23189284
3.752	-33.768	0.501587375
4.69	-33.768	0
5.628	-33.768	0.221499872
6.566	-33.768	0.383862204
7.504	-33.768	0
8.442	-33.768	0.049888455
9.38	-33.768	0
10.318	-33.768	0
11.256	-33.768	0
12.194	-33.768	0.039596867
13.132	-33.768	0.146725972
14.07	-33.768	0.267496153
15.008	-33.768	0.226363229
15.946	-33.768	0
16.884	-33.768	0
17.822	-33.768	0.113916409
18.76	-33.768	0.292209435
19.698	-33.768	0.143468831
20.636	-33.768	0
21.574	-33.768	0
22.512	-33.768	0
23.45	-33.768	0.009498981
